"","case","iteration","p_HP","HP","p_DD","DD","p_PS1","PS1","p_PS2","PS2"
"1518",16,18,0.824,0.505386449716879,0.726,0.505948994616889,0.276,0.589872211417168,0.294,0.524779000560852
"1519",16,19,0.184,0.290592374422676,0.158,0.290150738713955,0.8,0.0694170420103875,0.794,0.0203375103760285
"1520",16,20,0.528,0.0454798388959365,0.712,0.0439623724819777,0.016,0.0593964397337152,0.00600000000000001,0.0261452312350148
"1521",16,21,0.354,0.0307038832972801,0.264,0.0293364773234278,0.042,0.0058092196648496,0.032,0.0029567903814508
"1522",16,22,0.69,0.783651719081698,0.754,0.784393777576905,0.568,0.91905732475886,0.588,0.8287436455201
"1523",16,23,0.02,0.291480947554006,0.022,0.291044739491919,0.882,0.116647130141356,0.89,0.159485780145825
"1524",16,24,0.13,0.200532492675253,0.164,0.199516685515132,0.358,0.480247470072587,0.39,0.659225963311474
"1525",16,25,0.85,0.9007468805192,0.928,0.901179585533026,0.62,0.468996402935381,0.63,0.306776394709485
"1526",16,26,0.404,0.585235760047032,0.4,0.585983971646282,0.902,0.647144839285537,0.924,0.731347992314368
"1527",16,27,0.57,0.275940301416682,0.594,0.275408134583945,0.118,0.291212738558778,0.144,0.185800563532911
"1528",16,28,0.706,0.853986929500736,0.654,0.854569709804031,0.962,0.891469180602132,0.966,0.836270846504191
"1529",16,29,0.656,0.486886997225359,0.674,0.487391193368405,0.264,0.337514663635805,0.296,0.207371824851014
"1530",16,30,0.05,0.000575792170675891,0.038,0.000443511587822298,0.00600000000000001,0.00657559855123813,0.002,0.00219250469027632
"1531",16,31,0.0700000000000001,0.0365820539186071,0.0620000000000001,0.0351417790084444,0.334,0.0222916500973951,0.298,0.0170693968769866
"1532",16,32,0.524,0.218115412354399,0.584,0.217213066025338,0.0900000000000001,0.0418055013977925,0.0720000000000001,0.0463261503627014
"1533",16,33,0.826,0.0252090519416209,0.612,0.0239310046179233,0.012,0.0576856297299457,0.016,0.0260303745238593
"1534",16,34,0.336,0.089093657025146,0.222,0.0875101519727615,0.0720000000000001,0.0827626394579279,0.048,0.166198303286343
"1535",16,35,0.688,0.59426942456909,0.672,0.595031824996055,0.41,0.329929889215852,0.344,0.172574480482394
"1536",16,36,0.846,0.47407763670927,0.69,0.474538096817269,0.248,0.0551548281451362,0.236,0.306338232641078
"1537",16,37,0.46,0.695493956734064,0.408,0.69632054097631,0.762,0.912525627998233,0.806,0.898947921095874
"1538",16,38,0.796,0.927684961162211,0.806,0.928015440629202,0.788,0.439856067056818,0.746,0.454661011183
"1539",16,39,0.624,0.822333453621529,0.61,0.822997878603508,0.726,0.889706204001642,0.75,0.922215272223167
"1540",16,40,0.626,0.799147731416078,0.58,0.799861629867133,0.81,0.301530265257435,0.762,0.582907893202815
"1541",16,41,0.748,0.00551201041025288,0.582,0.00490614462738304,0,0.00983818918808876,0.004,0.00552899600231083
"1542",16,42,0.366,0.601132936478717,0.378,0.601905188519654,0.796,0.955169398300397,0.758,0.845344012905607
"1543",16,43,0.936,0.990175672343471,0.976,0.990225314008384,0.824,0.517128529394109,0.832,0.471334199769117
"1544",16,44,0.894,0.87934048015796,0.964,0.87984622287781,0.594,0.898302556183567,0.604,0.760998380532537
"1545",16,45,0.594,0.0911702614291007,0.716,0.0895912246205577,0.036,0.0287341329856594,0.038,0.014017048521197
"1546",16,46,0.126,0.000848056494920143,0.03,0.000672471130025776,0.002,0.0091043059033673,0,0.00831822228088597
"1547",16,47,0.448,0.66654890804404,0.514,0.667374862856017,0.6,0.635630905436179,0.602,0.706142224673945
"1548",16,48,0.688,0.666593091837743,0.77,0.667419058393203,0.38,0.852066181094492,0.442,0.67871815284721
"1549",16,49,0.356,0.314168663293905,0.292,0.313868312126131,0.264,0.326676407663721,0.334,0.542748699636733
"1550",16,50,0.286,0.0816189545190136,0.41,0.0800234163961779,0.03,0.076170764486329,0.03,0.0332431491223036
"1551",16,51,0.432,0.670087515355973,0.47,0.670914306014158,0.66,0.794275172033586,0.628,0.266088936425278
"1552",16,52,0.86,0.0959566413206322,0.77,0.0943895684658521,0.03,0.159937012836684,0.05,0.0729471979402162
"1553",16,53,0.638,0.441363912460441,0.638,0.441700459345365,0.242,0.561151093558902,0.226,0.496542746345138
"1554",16,54,0.846,0.00905694664225881,0.756,0.00825636322927703,0.002,0.0157826926792826,0.002,0.0045950767318883
"1555",16,55,0.614,0.199847744056676,0.536,0.198827543664093,0.0740000000000001,0.282813440004712,0.0880000000000001,0.140526799796894
"1556",16,56,0.73,0.276653078187006,0.722,0.276125358029096,0.128,0.368528816561317,0.138,0.252889807609849
"1557",16,57,0.608,0.816947494707496,0.622,0.817624194083316,0.724,0.852556018045717,0.718,0.887311214157347
"1558",16,58,0.418,0.824481546808521,0.462,0.825140944717,0.808,0.590611799095145,0.804,0.514494463699403
"1559",16,59,0.786,0.794579869580778,0.772,0.795302478587184,0.556,0.317732356608946,0.524,0.387698784897982
"1560",16,60,0.03,0.0513361708146643,0.02,0.0497845333479301,0.966,0.273428289820229,0.922,0.997070443471073
"1561",16,61,0.214,0.0716894448953964,0.102,0.0700894257369289,0.102,0.350124545814799,0.168,0.286231569936332
"1562",16,62,0.03,0.000487813412896741,0.006,0.000370898589435176,0,0.00839169771765658,0.002,0.00389566752409798
"1563",16,63,0.492,0.304254407765368,0.46,0.303895357583039,0.174,0.156440305984896,0.232,0.0979665623549772
"1564",16,64,0.198,0.441777262682968,0.246,0.442115483486712,0.944,0.216273319830739,0.914,0.90847406726187
"1565",16,65,0.342,0.217384449793252,0.298,0.216477370881809,0.18,0.210887881785285,0.162,0.340026970544041
"1566",16,66,0.524,0.123246649378093,0.594,0.121782507726948,0.052,0.246639201968233,0.044,0.127766079934197
"1567",16,67,0.754,0.908519690080969,0.704,0.90892407443458,0.816,0.788869231664217,0.854,0.873760685455211
"1568",16,68,0.49,0.634385983162823,0.538,0.635194616262848,0.742,0.723306208923526,0.714,0.933844026664258
"1569",16,69,0.582,0.617380165493218,0.482,0.618172542852933,0.478,0.405068040724957,0.56,0.128700403523497
"1570",16,70,0.548,0.757034133477507,0.588,0.757815330487593,0.632,0.666431454206675,0.626,0.646202521857434
"1571",16,71,0.048,0.0256003928329721,0.066,0.024315168267111,0.824,0.175295665119494,0.804,0.101056756278575
"1572",16,72,0.904,0.866331422973527,0.998,0.866877981528253,0.636,0.736948379417578,0.578,0.606462375501018
"1573",16,73,0.632,0.0508389150700191,0.826,0.049289747765475,0.016,0.0727239265880624,0.002,0.0423902096744196
"1574",16,74,0.15,0.0695361901227531,0.154,0.0679372350709345,0.186,0.4303321267499,0.154,0.349798069049599
"1575",16,75,0.562,0.849638080219677,0.53,0.850233037221836,0.92,0.74126024278899,0.914,0.473138927120734
"1576",16,76,0.618,0.578678718225583,0.618,0.57941576094212,0.424,0.830697799198164,0.386,0.695607005746504
"1577",16,77,0.514,0.63578567075255,0.508,0.636595422896006,0.522,0.770750437546642,0.51,0.582712750601065
"1578",16,78,0.146,0.140992334687413,0.058,0.139617305473218,0.322,0.592864748506363,0.354,0.610898322547058
"1579",16,79,0.76,0.293563164553705,0.844,0.293139645483124,0.11,0.344989092784401,0.112,0.274160052791818
"1580",16,80,0.252,0.0717895384895485,0.166,0.0701894890302608,0.0840000000000001,0.396160497965202,0.0680000000000001,0.226605257323835
"1581",16,81,0.298,0.140271832185704,0.28,0.138892942800058,0.128,0.325818941267464,0.112,0.185044095757928
"1582",16,82,0.128,0.0828432408619522,0.12,0.0812492100472733,0.37,0.123914573041675,0.294,0.0893628328800001
"1583",16,83,0.73,0.199099679193754,0.752,0.198074682443854,0.0980000000000001,0.241342840702613,0.0640000000000001,0.159947607246483
"1584",16,84,0.144,0.369646242213798,0.202,0.369652100512549,0.442,0.51400082808374,0.398,0.699088947729856
"1585",16,85,0.868,0.687609870807311,0.896,0.688437683741488,0.436,0.710679863672427,0.386,0.489723849276788
"1586",16,86,0.802,0.00838310746444092,0.6,0.00761510945940036,0,0.0109053077929916,0.002,0.00745323236089801
"1587",16,87,0.252,0.41975311815931,0.298,0.419998358646032,0.852,0.349357320338907,0.842,0.209790271323166
"1588",16,88,0.07,0.00332534592582136,0.034,0.00288041832567631,0.026,0.0288537200020937,0.02,0.0269568818273422
"1589",16,89,0.928,0.779545895992067,0.92,0.780294754356046,0.478,0.502117442409156,0.45,0.569271074895064
"1590",16,90,0.668,0.319651786236485,0.644,0.319383423320815,0.18,0.264205378621231,0.17,0.355188107163078
"1591",16,91,0.486,0.28640301104728,0.386,0.285935685571886,0.206,0.53720066517725,0.206,0.408457579850393
"1592",16,92,0.732,0.0313479010909378,0.984,0.0299714786668968,0.01,0.0112209732826047,0.00800000000000001,0.00500071792484968
"1593",16,93,0.666,0.519550608894036,0.684,0.520153954771568,0.272,0.273385282866623,0.316,0.160162231704459
"1594",16,94,0.504,0.0538054497933718,0.39,0.0522426265511031,0.03,0.103467731258589,0.046,0.0652111889961257
"1595",16,95,0.786,0.285961994296784,0.852,0.285491955023472,0.0840000000000001,0.377843783068743,0.11,0.293901978765828
"1596",16,96,0.886,0.385064024660937,0.774,0.385147531752518,0.202,0.576640537841747,0.158,0.400197382174396
"1597",16,97,0.298,0.171212686394273,0.254,0.170012473058555,0.212,0.494294440833022,0.24,0.491222626480273
"1598",16,98,0.504,0.664547742889807,0.532,0.665373131269073,0.604,0.308531467840384,0.53,0.270547474437689
"1599",16,99,0.572,0.375326398500884,0.552,0.375361264090462,0.194,0.390070600676734,0.28,0.492721582559438
"1600",16,100,0.876,0.822382389390335,0.882,0.823046700691466,0.514,0.851935871598131,0.54,0.502053650042451
"1601",17,1,0.544,0.402744017947498,0.524,0.403416684556709,0.244,0.251569404314391,0.192,0.300411780805077
"1602",17,2,0.822,0.937317346797241,0.764,0.938527158004027,0.696,0.906191889378201,0.734,0.748890690816692
"1603",17,3,0.738,0.215176502728555,0.5,0.211187040805567,0.13,0.0484732330907509,0.106,0.00646007344601029
"1604",17,4,0.644,0.290914673174168,0.556,0.288991124778939,0.214,0.590479999078323,0.212,0.36805571083004
"1605",17,5,0.086,0.0435908497386667,0.226,0.0372226026943905,0.032,0.0246056392951992,0.01,0.00756207150007215
"1606",17,6,0.748,0.226768894065423,0.586,0.223101587337253,0.072,0.260192769266415,0.098,0.237483314185106
"1607",17,7,0.116,0.0971685227518301,0.052,0.090448528196688,0.626,0.0237320444998594,0.696,0.00769240438962437
"1608",17,8,0.928,0.0735067020733658,0.81,0.0666564545676097,0.01,0.0234125716291688,0.006,0.0140482187525147
"1609",17,9,0.626,0.861588713786146,0.68,0.863922981013896,0.956,0.990676553210835,0.944,0.868175337272549
"1610",17,10,0.256,0.374747275324594,0.222,0.374839359500671,0.318,0.0024009088628163,0.364,0.00826466064909948
"1611",17,11,0.308,0.0226155977235097,0.082,0.017525878502797,0.0840000000000001,0.318905261005143,0.0820000000000001,0.166782656485902
"1612",17,12,0.518,0.788938688983972,0.542,0.791994411487587,0.73,0.723262241221153,0.716,0.31929630821868
"1613",17,13,0.554,0.504736353445568,0.57,0.50707342488063,0.296,0.142827221923548,0.34,0.299587989155262
"1614",17,14,0.748,0.7485593232521,0.58,0.751860843434679,0.6,0.624568929861173,0.56,0.410880798075048
"1615",17,15,0.864,0.143604653678178,0.816,0.137733733982213,0.022,0.0677202521008693,0.028,0.0179693943922554
"1616",17,16,0.158,0.263372321716898,0.12,0.260713580725602,0.876,0.760258623047165,0.958,0.893034007062586
"1617",17,17,0.812,0.0989227777688067,0.956,0.0922233483627266,0.022,0.0356885596295649,0.028,0.037424027259223
"1618",17,18,0.982,0.0817009276261065,0.972,0.0748603594451103,0.008,0.0159290728880241,0.018,0.0100714357547165
"1619",17,19,0.77,0.270034186714269,0.926,0.267555701457321,0.06,0.174694503758827,0.064,0.246617465682228
"1620",17,20,0.576,0.166464484548672,0.54,0.161156192699378,0.042,0.160719950290048,0.038,0.0973857361537971
"1621",17,21,0.208,0.114981176794435,0.39,0.108520689024682,0.048,0.0859300806638525,0.058,0.0593238499743312
"1622",17,22,0.6,0.0242547111695624,0.502,0.0190141026939683,0.004,0.0262688982272151,0.002,0.0133415736624782
"1623",17,23,0.726,0.904833046257083,0.61,0.9065710068536,0.916,0.998092252752794,0.928,0.992488551968326
"1624",17,24,0.44,0.7885134184974,0.5,0.791572312974629,0.858,0.10269072092034,0.892,0.0174136149875398
"1625",17,25,0.598,0.183904136316618,0.752,0.179056202843548,0.034,0.0643477743058316,0.024,0.0794524563497154
"1626",17,26,0.638,0.586520461621983,0.644,0.589656606725701,0.33,0.776877815956312,0.362,0.640825251435829
"1627",17,27,0.892,0.943093057360441,0.94,0.944201841729921,0.748,0.939730480934152,0.736,0.944896747878895
"1628",17,28,0.342,0.0226080286056474,0.59,0.0175190341833426,0.004,0.0469724552944347,0,0.0161468561525726
"1629",17,29,0.396,0.0683104908530849,0.434,0.0614786640858843,0.044,0.0444391074731725,0.034,0.0183795419240174
"1630",17,30,0.962,0.512356162250106,0.782,0.514788069766551,0.278,0.431078212389616,0.306,0.51089361098121
"1631",17,31,0.204,0.289574737510785,0.112,0.287616087510718,0.788,0.0194823397220375,0.752,0.00301719421367741
"1632",17,32,0.552,0.361361201152723,0.378,0.361158133139931,0.392,0.399258565962917,0.382,0.192517324072115
"1633",17,33,0.608,0.564929679271636,0.698,0.56790182559327,0.408,0.655493129103444,0.38,0.438488655680212
"1634",17,34,0.432,0.364609633382418,0.79,0.364479204615708,0.148,0.202368283467311,0.114,0.378337928016677
"1635",17,35,0.62,0.0492658569476587,0.774,0.0427217233044307,0.002,0.000645008371539468,0.004,0.00195066441144487
"1636",17,36,0.366,0.182996352433066,0.31,0.178124002117317,0.228,0.0539573256807613,0.236,0.00722221480108853
"1637",17,37,0.792,0.0121901435301767,0.674,0.00842322498585824,0.004,0.00783503452375789,0.002,0.000413267629659098
"1638",17,38,0.328,0.113320862437219,0.63,0.106831914408863,0.016,0.108865928395802,0.04,0.0481097101913555
"1639",17,39,0.986,0.531842119794429,0.986,0.534497538811068,0.232,0.447844868425291,0.232,0.390562889980746
"1640",17,40,0.804,0.615598374913284,0.974,0.618902195965778,0.3,0.536196938305104,0.31,0.344190416449095
"1641",17,41,0.948,0.674957829353159,0.79,0.678415449751647,0.412,0.722127257351587,0.43,0.699506664942003
"1642",17,42,0.482,0.531440523396063,0.568,0.534091612278534,0.29,0.0400915383349413,0.302,0.0307066278623973
"1643",17,43,0.746,0.338356885912918,0.518,0.337621450188374,0.172,0.367115560652044,0.174,0.232458277666549
"1644",17,44,0.106,0.372150562781646,0.252,0.372186259636483,0.31,0.0526201587769424,0.294,0.0329654736593878
"1645",17,45,0.59,0.138296394380577,0.798,0.132304406976071,0.024,0.00160106687016315,0.014,0.000407865070516378
"1646",17,46,0.366,0.383027146977359,0.382,0.383296189173702,0.218,0.4165959912624,0.216,0.201217095802568
"1647",17,47,0.142,0.108912510551409,0.108,0.102351890258604,0.242,0.00755094083825136,0.244,0.011047904246412
"1648",17,48,0.82,0.761057307199879,0.614,0.764294752461411,0.734,0.607778626791337,0.636,0.715264751819735
"1649",17,49,0.746,0.0562829758685084,0.386,0.0495856058898038,0.004,0.0777562483763398,0.004,0.0386141425649479
"1650",17,50,0.202,0.250473712905843,0.048,0.2474624369852,0.618,0.184092870021073,0.52,0.620670959642726
"1651",17,51,0.328,0.361488953178329,0.302,0.361288754003291,0.628,0.542441377961015,0.604,0.82888248441945
"1652",17,52,0.66,0.526964375473888,0.406,0.529566413338909,0.702,0.867529171053471,0.722,0.511056382352001
"1653",17,53,0.19,0.400188428237029,0.324,0.400810213124435,0.492,0.507190884915127,0.596,0.564217478673052
"1654",17,54,0.738,0.445690061755395,0.668,0.447151926717722,0.206,0.504656463827099,0.224,0.426894381853705
"1655",17,55,0.8,0.862453405660752,0.804,0.864776957130887,0.636,0.428602147355767,0.68,0.0960439111240947
"1656",17,56,0.776,0.738579151044745,0.636,0.741924062615619,0.674,0.863456190507956,0.62,0.665427110220842
"1657",17,57,0.306,0.374139169497541,0.116,0.37421808658421,0.784,0.896696018014627,0.764,0.88882749159542
"1658",17,58,0.672,0.570030625445146,0.728,0.573044557893131,0.332,0.584034315451157,0.352,0.533165624435507
"1659",17,59,0.23,0.057302937043275,0.26,0.050588386479114,0.02,0.0710069197697349,0.02,0.0727107726629665
"1660",17,60,0.774,0.947037789747654,0.794,0.948076345884623,0.792,0.963416055381412,0.82,0.879132192138401
"1661",17,61,0.504,0.465157742628284,0.28,0.466935430246052,0.776,0.429117653626286,0.754,0.401896345013286
"1662",17,62,0.596,0.756708323141652,0.482,0.759969290476467,0.684,0.398880712449214,0.654,0.29143772575809
"1663",17,63,0.908,0.0565531412444339,0.57,0.0498511039327538,0.024,0.10161437126051,0.03,0.0511598978398633
"1664",17,64,0.742,0.668636382826501,0.912,0.672089594159198,0.408,0.35893602645623,0.358,0.338975886716646
"1665",17,65,0.52,0.54189851473808,0.636,0.544658567594389,0.684,0.719444835192851,0.676,0.630807596148268
"1666",17,66,0.08,0.100877667261228,0.014,0.0942025772012434,0.71,0.0467664543137614,0.706,0.815773378634964
"1667",17,67,0.304,0.0483622921876717,0.06,0.0418427770643524,0.088,0.243957068243792,0.092,0.0869166702006285
"1668",17,68,0.042,0.103214665863341,0.086,0.0965705525249407,0.682,0.047782307929743,0.73,0.0333299199589501
"1669",17,69,0.45,0.0353419233609858,0.85,0.0293353095389187,0.002,0.0186984459174535,0.012,0.0100109076162603
"1670",17,70,0.524,0.450666592566261,0.474,0.45221171561674,0.43,0.758343970405649,0.416,0.710514958834023
"1671",17,71,0.814,0.673641966331988,0.592,0.677098902952552,0.576,0.914884937060196,0.526,0.797321455699175
"1672",17,72,0.508,0.540062710546348,0.294,0.542804207459424,0.682,0.679605440517752,0.678,0.869799194678991
"1673",17,73,0.404,0.0607485776333252,0.186,0.0539844833369043,0.06,0.205065139178536,0.064,0.0376548849721685
"1674",17,74,0.868,0.841898831807765,0.754,0.844463651462489,0.606,0.217098691290418,0.664,0.114643797759719
"1675",17,75,0.432,0.522010070818497,0.26,0.524556132832405,0.898,0.629151260474045,0.872,0.480804114543891
"1676",17,76,0.832,0.147139004479073,0.982,0.141351002840977,0.06,0.0130950634700815,0.056,0.00459032830356509
"1677",17,77,0.238,0.0823294090522177,0.016,0.0754913203204768,0.508,0.370780142525807,0.528,0.511330847799617
"1678",17,78,0.874,0.0846667359937936,0.974,0.077839847813877,0.03,0.124422099964207,0.024,0.0659068153734127
"1679",17,79,0.914,0.362308396000681,0.948,0.362126574904671,0.112,0.443559386961001,0.124,0.188406932524092
"1680",17,80,0.726,0.0706835118070578,0.242,0.0638406784263039,0.022,0.0447581458935059,0.024,0.0427938494998434
"1681",17,81,0.314,0.432536079614873,0.196,0.433769601048328,0.444,0.724759109301593,0.41,0.674900848082005
"1682",17,82,0.504,0.116736735981818,0.604,0.110307164983915,0.05,0.0701212992357334,0.044,0.025411502637275
"1683",17,83,0.942,0.839978160304906,0.906,0.842564085152835,0.548,0.769862262805182,0.554,0.789396241624461
"1684",17,84,0.822,0.156007165816709,0.792,0.150434307391777,0.028,0.0718156282463834,0.032,0.0228945650581029
"1685",17,85,0.664,0.643256787381569,0.736,0.646663636525494,0.466,0.0967789834773654,0.44,0.00982212722172959
"1686",17,86,0.086,0.106448444461648,0.076,0.0998503868756437,0.628,0.157923144695549,0.624,0.202567537714434
"1687",17,87,0.198,0.482507598696293,0.146,0.484544236055271,0.842,0.594835805823056,0.906,0.557931700039584
"1688",17,88,0.404,0.586779509689304,0.288,0.589917417931345,0.818,0.765914814913921,0.818,0.988096923129094
"1689",17,89,0.044,0.0409877690182673,0.004,0.0347186680504543,0.486,0.00943483942315271,0.47,0.0126576341408815
"1690",17,90,0.312,0.0338370971824738,0.78,0.0279129235575576,0.004,0.00104305893484202,0.01,0.00118933413580069
"1691",17,91,0.504,0.0778268532128516,0.438,0.0709762685068107,0.05,0.00852350582043782,0.062,0.00240411046190458
"1692",17,92,0.256,0.277469239983509,0.138,0.275190212244535,0.52,0.296720188599945,0.51,0.316645730030962
"1693",17,93,0.6,0.292623921668338,0.314,0.290745039934452,0.13,0.541557196140792,0.136,0.391077847780649
"1694",17,94,0.412,0.541949264457051,0.496,0.544709826822727,0.42,0.325937124464375,0.404,0.614583037813464
"1695",17,95,0.632,0.182346597976482,0.776,0.177456796837994,0.042,0.201698086940269,0.03,0.108926831883325
"1696",17,96,0.942,0.22343672295665,0.642,0.219676796472894,0.096,0.10363266356201,0.104,0.0400267100635562
"1697",17,97,0.578,0.71206882586872,0.304,0.715495276718567,0.782,0.644928956004866,0.81,0.660008722367267
"1698",17,98,0.748,0.0288870346015707,0.958,0.02327813349702,0.004,0.00267961885671786,0.006,0.0010269580515172
"1699",17,99,0.97,0.86264125343276,0.942,0.864962470430537,0.646,0.932972732888403,0.586,0.772265649685891
"1700",17,100,0.79,0.75350619032915,0.702,0.756783641137181,0.554,0.144101424477081,0.576,0.0326393374862473
"1701",18,1,0.78,0.367740823559829,0.886,0.367726062765106,0.146,0.032639647503288,0.144,0.0314620756159542
"1702",18,2,0.112,0.0212001350239707,0.178,0.0187964993418943,0.01,0.0229196129242177,0.014,0.0214897591927856
"1703",18,3,0.848,0.0795624120177487,0.646,0.0763171997946972,0.022,0.124366241746598,0.018,0.0600630949232506
"1704",18,4,0.994,0.0029502137113483,0.772,0.00214930101928723,0,0.00192313934963129,0,0.000518815241984716
"1705",18,5,0.8,0.620577424509566,0.75,0.622181056648871,0.38,0.0252209534843637,0.43,0.0303019484760256
"1706",18,6,0.368,0.0142698909639639,0.554,0.0122580261674747,0.004,0.00402618776062225,0.004,0.00166378689127278
"1707",18,7,0.49,0.0500085267614339,0.482,0.0468788447449888,0.018,0.0123212048256796,0.008,0.00660830316365013
"1708",18,8,0.19,0.100929202790297,0.156,0.0977728033218538,0.13,0.0845675964296366,0.146,0.00900796934949288
"1709",18,9,0.336,0.0789654143173235,0.512,0.0757192997177574,0.016,0.0966140620564748,0.03,0.0615811840505618
"1710",18,10,0.718,0.748834882019275,0.614,0.750427737127718,0.568,0.0737743302892053,0.46,0.0883057941890182
"1711",18,11,0.456,0.0571326798307433,0.59,0.0539386935334256,0.014,0.0139309202242642,0.008,0.00395184375354374
"1712",18,12,0.596,0.242148726491439,0.592,0.240625658214055,0.112,0.00191991147436898,0.108,0.00188969254363847
"1713",18,13,0.708,0.30863647768862,0.636,0.307954135377626,0.168,0.0763911211571624,0.136,0.0244125582500792
"1714",18,14,0.284,0.0081184129980853,0.37,0.00662227335572618,0,0.0177892110222263,0,0.00833933202423354
"1715",18,15,0.016,0.00495638580584556,0.006,0.00383884345006225,0.67,0.0100614229722774,0.726,0.0196578136913984
"1716",18,16,0.274,0.188929774867659,0.134,0.186709978871222,0.834,0.0323858099010892,0.862,0.0280799180708771
"1717",18,17,0.754,0.126828266290139,0.49,0.123883496306838,0.026,0.120584901117558,0.046,0.081983857297671
"1718",18,18,0.486,0.670671987930448,0.398,0.672338062192479,0.802,0.686631901957281,0.776,0.480733973519146
"1719",18,19,0.448,0.616851954128148,0.46,0.618447501292005,0.716,0.879756098875352,0.738,0.673260433336882
"1720",18,20,0.722,0.247349740187829,0.718,0.245894646211786,0.12,0.193106592336851,0.092,0.139808427880593
"1721",18,21,0.742,0.130268780463448,0.902,0.127357943300877,0.028,0.109122765997054,0.022,0.0527775437470732
"1722",18,22,0.272,0.263217978599335,0.212,0.261968599324579,0.408,0.117165121068206,0.374,0.077946638206137
"1723",18,23,0.94,0.973863000272179,0.858,0.974121963626814,0.912,0.992548389988712,0.942,0.948576152327919
"1724",18,24,0.506,0.25536933962564,0.518,0.254018567488169,0.138,0.048194870935951,0.172,0.0857155657925432
"1725",18,25,0.008,0.00737954835547607,0.024,0.00596243968988153,0.08,0.00032449809311319,0.084,0.000688521837995504
"1726",18,26,0.89,0.95982269479087,0.884,0.960212061519596,0.772,0.27051715961081,0.778,0.35729701468442
"1727",18,27,0.87,0.0074078239575483,0.822,0.0059875999930955,0,0.000248908371129009,0,3.17005189157671e-05
"1728",18,28,0.64,0.891547685136045,0.65,0.892483228951867,0.988,0.872926889453134,0.964,0.963047907588117
"1729",18,29,0.408,0.39878631104822,0.244,0.399083057008482,0.276,0.35328948405662,0.296,0.57041992454731
"1730",18,30,0.936,0.33370061195838,0.882,0.333312449012172,0.162,0.029616817349657,0.156,0.113756993760593
"1731",18,31,0.966,0.0177011778033274,0.954,0.0154769515577524,0.004,0.00828249523884206,0.004,0.00443912739013297
"1732",18,32,0.416,0.0372320294143454,0.426,0.0343069994181269,0.008,0.003105251786375,0.008,0.00176270748708784
"1733",18,33,0.054,0.0154108963046953,0.016,0.0133237699153947,0.142,0.0242851837843467,0.132,0.11806981861675
"1734",18,34,0.186,0.175025502468119,0.162,0.172629034493182,0.946,0.021685734475605,0.892,0.021469559148753
"1735",18,35,0.352,0.251373465320775,0.256,0.249970795294345,0.548,0.00295202129281857,0.542,6.91083775322676e-05
"1736",18,36,0.024,0.000804081983253921,0,0.000486870099047687,0.186,0.00742931037850325,0.162,0.0639760500006219
"1737",18,37,0.602,0.546385182378127,0.572,0.547737766360372,0.344,0.779804265174607,0.31,0.592444117135497
"1738",18,38,0.054,0.0356591666120931,0.016,0.032769561245185,0.802,0.00908517276559084,0.778,0.00194644242084918
"1739",18,39,0.884,0.623237245439418,0.814,0.62484635779877,0.328,0.344508103852562,0.338,0.187107814109656
"1740",18,40,0.544,0.228498719129002,0.492,0.226796446604618,0.14,0.0118407335299177,0.102,0.0021561365283107
"1741",18,41,0.172,0.14301025800203,0.22,0.140233754958666,0.098,0.00334342222018413,0.13,0.0146494638757488
"1742",18,42,0.178,0.324621706904091,0.066,0.324128751335653,0.5,0.348568225695348,0.506,0.768359595978423
"1743",18,43,0.038,0.0104381103779703,0.09,0.00872151240603447,0.002,0.000358888611283859,0.004,0.000107085732863332
"1744",18,44,0.58,0.0828998627134987,0.854,0.0796615084339463,0.012,0.0253535945148204,0.024,0.0115723724961714
"1745",18,45,0.86,0.659434124270575,0.92,0.661093669262786,0.388,0.0342320419820293,0.38,0.00712015187234583
"1746",18,46,0.166,0.0276404091935687,0.466,0.0249787304325031,0.01,0.00920307750121196,0.006,0.00559155356608909
"1747",18,47,0.642,0.691198024465273,0.51,0.692864906404547,0.918,0.629654167900356,0.996,0.76576963219011
"1748",18,48,0.486,0.204524654364027,0.69,0.202507345830069,0.092,0.0852065492858796,0.086,0.0205184705487842
"1749",18,49,0.256,0.0299710004437538,0.342,0.027233971085149,0.006,0.00772993052852211,0.006,0.00305146407303625
"1750",18,50,0.99,0.0685286396488022,0.944,0.0652847186701895,0.006,0.114756856708968,0.006,0.048456721499152
"1751",18,51,0.518,0.600461476014883,0.426,0.602015778377256,0.758,0.928178994970818,0.82,0.873808458170805
"1752",18,52,0.22,0.0737165435938205,0.188,0.0704670692994527,0.074,0.275179885209579,0.052,0.129287049989725
"1753",18,53,0.342,0.0663056109889877,0.48,0.0630670830090477,0.052,0.0342372025289883,0.026,0.0301961141077743
"1754",18,54,0.17,0.114538169611225,0.088,0.111482199611718,0.65,0.0590015300475478,0.668,0.0213827822436139
"1755",18,55,0.944,0.956163838714185,0.946,0.956586182981427,0.76,0.939436314725671,0.766,0.775217740326973
"1756",18,56,0.146,0.120556909977162,0.16,0.117553301319482,0.108,0.0223917522284875,0.116,0.218007060667514
"1757",18,57,0.504,0.243716947632296,0.468,0.242214397946169,0.09,0.35926159848083,0.1,0.227232230311842
"1758",18,58,0.974,0.992499240982208,0.996,0.992575706514065,0.968,0.450112574363134,0.952,0.147668368234527
"1759",18,59,0.11,0.0480152671674979,0.106,0.0449091759437159,0.016,0.0203489673192336,0.02,0.0847323366479678
